고유번호,구분코드,구분명,측정일자,측정수위,통신상태,위치정보
02-0001,2,중,2025-07-20 17:08,0.06,통신양호,"중구 남대문로10길 9 앞  맨홀<경기빌딩 앞, 청계천(삼각동천)유입 하수박스>"
02-0001,2,중,2025-07-20 17:07,0.06,통신양호,"중구 남대문로10길 9 앞  맨홀<경기빌딩 앞, 청계천(삼각동천)유입 하수박스>"
02-0001,2,중,2025-07-20 17:06,0.06,통신양호,"중구 남대문로10길 9 앞  맨홀<경기빌딩 앞, 청계천(삼각동천)유입 하수박스>"
02-0001,2,중,2025-07-20 17:05,0.06,통신양호,"중구 남대문로10길 9 앞  맨홀<경기빌딩 앞, 청계천(삼각동천)유입 하수박스>"
02-0001,2,중,2025-07-20 17:04,0.06,통신양호,"중구 남대문로10길 9 앞  맨홀<경기빌딩 앞, 청계천(삼각동천)유입 하수박스>"
02-0001,2,중,2025-07-20 17:03,0.06,통신양호,"중구 남대문로10길 9 앞  맨홀<경기빌딩 앞, 청계천(삼각동천)유입 하수박스>"
02-0001,2,중,2025-07-20 17:02,0.06,통신양호,"중구 남대문로10길 9 앞  맨홀<경기빌딩 앞, 청계천(삼각동천)유입 하수박스>"
02-0001,2,중,2025-07-20 17:01,0.06,통신양호,"중구 남대문로10길 9 앞  맨홀<경기빌딩 앞, 청계천(삼각동천)유입 하수박스>"
02-0001,2,중,2025-07-20 17:00,0.06,통신양호,"중구 남대문로10길 9 앞  맨홀<경기빌딩 앞, 청계천(삼각동천)유입 하수박스>"
02-0001,2,중,2025-07-20 16:59,0.06,통신양호,"중구 남대문로10길 9 앞  맨홀<경기빌딩 앞, 청계천(삼각동천)유입 하수박스>"
02-0001,2,중,2025-07-20 16:58,0.06,통신양호,"중구 남대문로10길 9 앞  맨홀<경기빌딩 앞, 청계천(삼각동천)유입 하수박스>"
02-0001,2,중,2025-07-20 16:57,0.06,통신양호,"중구 남대문로10길 9 앞  맨홀<경기빌딩 앞, 청계천(삼각동천)유입 하수박스>"
02-0001,2,중,2025-07-20 16:56,0.06,통신양호,"중구 남대문로10길 9 앞  맨홀<경기빌딩 앞, 청계천(삼각동천)유입 하수박스>"
02-0001,2,중,2025-07-20 16:55,0.06,통신양호,"중구 남대문로10길 9 앞  맨홀<경기빌딩 앞, 청계천(삼각동천)유입 하수박스>"
02-0001,2,중,2025-07-20 16:54,0.06,통신양호,"중구 남대문로10길 9 앞  맨홀<경기빌딩 앞, 청계천(삼각동천)유입 하수박스>"
02-0001,2,중,2025-07-20 16:53,0.06,통신양호,"중구 남대문로10길 9 앞  맨홀<경기빌딩 앞, 청계천(삼각동천)유입 하수박스>"
02-0001,2,중,2025-07-20 16:52,0.06,통신양호,"중구 남대문로10길 9 앞  맨홀<경기빌딩 앞, 청계천(삼각동천)유입 하수박스>"
02-0001,2,중,2025-07-20 16:51,0.06,통신양호,"중구 남대문로10길 9 앞  맨홀<경기빌딩 앞, 청계천(삼각동천)유입 하수박스>"
02-0001,2,중,2025-07-20 16:50,0.06,통신양호,"중구 남대문로10길 9 앞  맨홀<경기빌딩 앞, 청계천(삼각동천)유입 하수박스>"
02-0002,2,중,2025-07-20 17:21,0.17,통신양호,서울특별시 중구 동호로12길 118 미선여관 진입로 앞 도로변
02-0002,2,중,2025-07-20 17:20,0.17,통신양호,서울특별시 중구 동호로12길 118 미선여관 진입로 앞 도로변
02-0002,2,중,2025-07-20 17:19,0.17,통신양호,서울특별시 중구 동호로12길 118 미선여관 진입로 앞 도로변
02-0002,2,중,2025-07-20 17:18,0.17,통신양호,서울특별시 중구 동호로12길 118 미선여관 진입로 앞 도로변
02-0002,2,중,2025-07-20 17:17,0.17,통신양호,서울특별시 중구 동호로12길 118 미선여관 진입로 앞 도로변
02-0002,2,중,2025-07-20 17:16,0.17,통신양호,서울특별시 중구 동호로12길 118 미선여관 진입로 앞 도로변
02-0002,2,중,2025-07-20 17:15,0.17,통신양호,서울특별시 중구 동호로12길 118 미선여관 진입로 앞 도로변
02-0002,2,중,2025-07-20 17:14,0.16,통신양호,서울특별시 중구 동호로12길 118 미선여관 진입로 앞 도로변
02-0002,2,중,2025-07-20 17:13,0.16,통신양호,서울특별시 중구 동호로12길 118 미선여관 진입로 앞 도로변
02-0002,2,중,2025-07-20 17:12,0.16,통신양호,서울특별시 중구 동호로12길 118 미선여관 진입로 앞 도로변
02-0002,2,중,2025-07-20 17:11,0.16,통신양호,서울특별시 중구 동호로12길 118 미선여관 진입로 앞 도로변
02-0002,2,중,2025-07-20 17:10,0.17,통신양호,서울특별시 중구 동호로12길 118 미선여관 진입로 앞 도로변
02-0002,2,중,2025-07-20 17:09,0.17,통신양호,서울특별시 중구 동호로12길 118 미선여관 진입로 앞 도로변
02-0002,2,중,2025-07-20 17:08,0.17,통신양호,서울특별시 중구 동호로12길 118 미선여관 진입로 앞 도로변
02-0002,2,중,2025-07-20 17:07,0.17,통신양호,서울특별시 중구 동호로12길 118 미선여관 진입로 앞 도로변
02-0002,2,중,2025-07-20 17:06,0.17,통신양호,서울특별시 중구 동호로12길 118 미선여관 진입로 앞 도로변
02-0002,2,중,2025-07-20 17:05,0.17,통신양호,서울특별시 중구 동호로12길 118 미선여관 진입로 앞 도로변
02-0002,2,중,2025-07-20 17:04,0.17,통신양호,서울특별시 중구 동호로12길 118 미선여관 진입로 앞 도로변
02-0002,2,중,2025-07-20 17:03,0.17,통신양호,서울특별시 중구 동호로12길 118 미선여관 진입로 앞 도로변
02-0002,2,중,2025-07-20 17:02,0.16,통신양호,서울특별시 중구 동호로12길 118 미선여관 진입로 앞 도로변
02-0002,2,중,2025-07-20 17:01,0.16,통신양호,서울특별시 중구 동호로12길 118 미선여관 진입로 앞 도로변
02-0002,2,중,2025-07-20 17:00,0.16,통신양호,서울특별시 중구 동호로12길 118 미선여관 진입로 앞 도로변
02-0002,2,중,2025-07-20 16:59,0.16,통신양호,서울특별시 중구 동호로12길 118 미선여관 진입로 앞 도로변
02-0002,2,중,2025-07-20 16:58,0.17,통신양호,서울특별시 중구 동호로12길 118 미선여관 진입로 앞 도로변
02-0002,2,중,2025-07-20 16:57,0.17,통신양호,서울특별시 중구 동호로12길 118 미선여관 진입로 앞 도로변
02-0002,2,중,2025-07-20 16:56,0.17,통신양호,서울특별시 중구 동호로12길 118 미선여관 진입로 앞 도로변
02-0002,2,중,2025-07-20 16:55,0.17,통신양호,서울특별시 중구 동호로12길 118 미선여관 진입로 앞 도로변
02-0002,2,중,2025-07-20 16:54,0.16,통신양호,서울특별시 중구 동호로12길 118 미선여관 진입로 앞 도로변
02-0002,2,중,2025-07-20 16:53,0.16,통신양호,서울특별시 중구 동호로12길 118 미선여관 진입로 앞 도로변
02-0002,2,중,2025-07-20 16:52,0.16,통신양호,서울특별시 중구 동호로12길 118 미선여관 진입로 앞 도로변
02-0002,2,중,2025-07-20 16:51,0.16,통신양호,서울특별시 중구 동호로12길 118 미선여관 진입로 앞 도로변
02-0002,2,중,2025-07-20 16:50,0.16,통신양호,서울특별시 중구 동호로12길 118 미선여관 진입로 앞 도로변
02-0003,2,중,2025-07-20 17:21,0.04,통신양호,서울특별시 중구 마장로5길 26 창성 중고주방가구 건물 앞 도로변
02-0003,2,중,2025-07-20 17:20,0.04,통신양호,서울특별시 중구 마장로5길 26 창성 중고주방가구 건물 앞 도로변
02-0003,2,중,2025-07-20 17:19,0.04,통신양호,서울특별시 중구 마장로5길 26 창성 중고주방가구 건물 앞 도로변
02-0003,2,중,2025-07-20 17:18,0.04,통신양호,서울특별시 중구 마장로5길 26 창성 중고주방가구 건물 앞 도로변
02-0003,2,중,2025-07-20 17:17,0.04,통신양호,서울특별시 중구 마장로5길 26 창성 중고주방가구 건물 앞 도로변
02-0003,2,중,2025-07-20 17:16,0.04,통신양호,서울특별시 중구 마장로5길 26 창성 중고주방가구 건물 앞 도로변
02-0003,2,중,2025-07-20 17:15,0.04,통신양호,서울특별시 중구 마장로5길 26 창성 중고주방가구 건물 앞 도로변
02-0003,2,중,2025-07-20 17:14,0.04,통신양호,서울특별시 중구 마장로5길 26 창성 중고주방가구 건물 앞 도로변
02-0003,2,중,2025-07-20 17:13,0.04,통신양호,서울특별시 중구 마장로5길 26 창성 중고주방가구 건물 앞 도로변
02-0003,2,중,2025-07-20 17:12,0.04,통신양호,서울특별시 중구 마장로5길 26 창성 중고주방가구 건물 앞 도로변
02-0003,2,중,2025-07-20 17:11,0.04,통신양호,서울특별시 중구 마장로5길 26 창성 중고주방가구 건물 앞 도로변
02-0003,2,중,2025-07-20 17:10,0.05,통신양호,서울특별시 중구 마장로5길 26 창성 중고주방가구 건물 앞 도로변
02-0003,2,중,2025-07-20 17:09,0.05,통신양호,서울특별시 중구 마장로5길 26 창성 중고주방가구 건물 앞 도로변
02-0003,2,중,2025-07-20 17:08,0.04,통신양호,서울특별시 중구 마장로5길 26 창성 중고주방가구 건물 앞 도로변
02-0003,2,중,2025-07-20 17:07,0.04,통신양호,서울특별시 중구 마장로5길 26 창성 중고주방가구 건물 앞 도로변
02-0003,2,중,2025-07-20 17:06,0.04,통신양호,서울특별시 중구 마장로5길 26 창성 중고주방가구 건물 앞 도로변
02-0003,2,중,2025-07-20 17:05,0.04,통신양호,서울특별시 중구 마장로5길 26 창성 중고주방가구 건물 앞 도로변
02-0003,2,중,2025-07-20 17:04,0.04,통신양호,서울특별시 중구 마장로5길 26 창성 중고주방가구 건물 앞 도로변
02-0003,2,중,2025-07-20 17:03,0.04,통신양호,서울특별시 중구 마장로5길 26 창성 중고주방가구 건물 앞 도로변
02-0003,2,중,2025-07-20 17:02,0.04,통신양호,서울특별시 중구 마장로5길 26 창성 중고주방가구 건물 앞 도로변
02-0003,2,중,2025-07-20 17:01,0.04,통신양호,서울특별시 중구 마장로5길 26 창성 중고주방가구 건물 앞 도로변
02-0003,2,중,2025-07-20 17:00,0.04,통신양호,서울특별시 중구 마장로5길 26 창성 중고주방가구 건물 앞 도로변
02-0003,2,중,2025-07-20 16:59,0.05,통신양호,서울특별시 중구 마장로5길 26 창성 중고주방가구 건물 앞 도로변
02-0003,2,중,2025-07-20 16:58,0.05,통신양호,서울특별시 중구 마장로5길 26 창성 중고주방가구 건물 앞 도로변
02-0003,2,중,2025-07-20 16:57,0.05,통신양호,서울특별시 중구 마장로5길 26 창성 중고주방가구 건물 앞 도로변
02-0003,2,중,2025-07-20 16:56,0.05,통신양호,서울특별시 중구 마장로5길 26 창성 중고주방가구 건물 앞 도로변
02-0003,2,중,2025-07-20 16:55,0.05,통신양호,서울특별시 중구 마장로5길 26 창성 중고주방가구 건물 앞 도로변
02-0003,2,중,2025-07-20 16:54,0.05,통신양호,서울특별시 중구 마장로5길 26 창성 중고주방가구 건물 앞 도로변
02-0003,2,중,2025-07-20 16:53,0.05,통신양호,서울특별시 중구 마장로5길 26 창성 중고주방가구 건물 앞 도로변
02-0003,2,중,2025-07-20 16:52,0.05,통신양호,서울특별시 중구 마장로5길 26 창성 중고주방가구 건물 앞 도로변
02-0003,2,중,2025-07-20 16:51,0.05,통신양호,서울특별시 중구 마장로5길 26 창성 중고주방가구 건물 앞 도로변
02-0003,2,중,2025-07-20 16:50,0.05,통신양호,서울특별시 중구 마장로5길 26 창성 중고주방가구 건물 앞 도로변
02-0004,2,중,2025-07-20 17:21,0.06,통신양호,서울특별시 중구 퇴계로83길 형제주방앞 사거리 도로중앙
02-0004,2,중,2025-07-20 17:20,0.06,통신양호,서울특별시 중구 퇴계로83길 형제주방앞 사거리 도로중앙
02-0004,2,중,2025-07-20 17:19,0.06,통신양호,서울특별시 중구 퇴계로83길 형제주방앞 사거리 도로중앙
02-0004,2,중,2025-07-20 17:18,0.05,통신양호,서울특별시 중구 퇴계로83길 형제주방앞 사거리 도로중앙
02-0004,2,중,2025-07-20 17:17,0.06,통신양호,서울특별시 중구 퇴계로83길 형제주방앞 사거리 도로중앙
02-0004,2,중,2025-07-20 17:16,0.06,통신양호,서울특별시 중구 퇴계로83길 형제주방앞 사거리 도로중앙
02-0004,2,중,2025-07-20 17:15,0.06,통신양호,서울특별시 중구 퇴계로83길 형제주방앞 사거리 도로중앙
02-0004,2,중,2025-07-20 17:14,0.06,통신양호,서울특별시 중구 퇴계로83길 형제주방앞 사거리 도로중앙
02-0004,2,중,2025-07-20 17:13,0.06,통신양호,서울특별시 중구 퇴계로83길 형제주방앞 사거리 도로중앙
02-0004,2,중,2025-07-20 17:12,0.06,통신양호,서울특별시 중구 퇴계로83길 형제주방앞 사거리 도로중앙
02-0004,2,중,2025-07-20 17:11,0.05,통신양호,서울특별시 중구 퇴계로83길 형제주방앞 사거리 도로중앙
02-0004,2,중,2025-07-20 17:10,0.05,통신양호,서울특별시 중구 퇴계로83길 형제주방앞 사거리 도로중앙
02-0004,2,중,2025-07-20 17:09,0.05,통신양호,서울특별시 중구 퇴계로83길 형제주방앞 사거리 도로중앙
02-0004,2,중,2025-07-20 17:08,0.05,통신양호,서울특별시 중구 퇴계로83길 형제주방앞 사거리 도로중앙
02-0004,2,중,2025-07-20 17:07,0.06,통신양호,서울특별시 중구 퇴계로83길 형제주방앞 사거리 도로중앙
02-0004,2,중,2025-07-20 17:06,0.06,통신양호,서울특별시 중구 퇴계로83길 형제주방앞 사거리 도로중앙
02-0004,2,중,2025-07-20 17:05,0.06,통신양호,서울특별시 중구 퇴계로83길 형제주방앞 사거리 도로중앙
02-0004,2,중,2025-07-20 17:04,0.05,통신양호,서울특별시 중구 퇴계로83길 형제주방앞 사거리 도로중앙
02-0004,2,중,2025-07-20 17:03,0.05,통신양호,서울특별시 중구 퇴계로83길 형제주방앞 사거리 도로중앙
02-0004,2,중,2025-07-20 17:02,0.06,통신양호,서울특별시 중구 퇴계로83길 형제주방앞 사거리 도로중앙
02-0004,2,중,2025-07-20 17:01,0.05,통신양호,서울특별시 중구 퇴계로83길 형제주방앞 사거리 도로중앙
02-0004,2,중,2025-07-20 17:00,0.05,통신양호,서울특별시 중구 퇴계로83길 형제주방앞 사거리 도로중앙
02-0004,2,중,2025-07-20 16:59,0.05,통신양호,서울특별시 중구 퇴계로83길 형제주방앞 사거리 도로중앙
02-0004,2,중,2025-07-20 16:58,0.05,통신양호,서울특별시 중구 퇴계로83길 형제주방앞 사거리 도로중앙
02-0004,2,중,2025-07-20 16:57,0.06,통신양호,서울특별시 중구 퇴계로83길 형제주방앞 사거리 도로중앙
02-0004,2,중,2025-07-20 16:56,0.06,통신양호,서울특별시 중구 퇴계로83길 형제주방앞 사거리 도로중앙
02-0004,2,중,2025-07-20 16:55,0.06,통신양호,서울특별시 중구 퇴계로83길 형제주방앞 사거리 도로중앙
02-0004,2,중,2025-07-20 16:54,0.06,통신양호,서울특별시 중구 퇴계로83길 형제주방앞 사거리 도로중앙
02-0004,2,중,2025-07-20 16:53,0.06,통신양호,서울특별시 중구 퇴계로83길 형제주방앞 사거리 도로중앙
02-0004,2,중,2025-07-20 16:52,0.06,통신양호,서울특별시 중구 퇴계로83길 형제주방앞 사거리 도로중앙
02-0004,2,중,2025-07-20 16:51,0.06,통신양호,서울특별시 중구 퇴계로83길 형제주방앞 사거리 도로중앙
02-0004,2,중,2025-07-20 16:50,0.06,통신양호,서울특별시 중구 퇴계로83길 형제주방앞 사거리 도로중앙
02-0005,2,중,2025-07-20 17:21,0.24,통신양호,서울특별시 중구 다산로 253 와이즈캐슬 정문앞 도로변
02-0005,2,중,2025-07-20 17:20,0.24,통신양호,서울특별시 중구 다산로 253 와이즈캐슬 정문앞 도로변
02-0005,2,중,2025-07-20 17:19,0.24,통신양호,서울특별시 중구 다산로 253 와이즈캐슬 정문앞 도로변
02-0005,2,중,2025-07-20 17:18,0.24,통신양호,서울특별시 중구 다산로 253 와이즈캐슬 정문앞 도로변
02-0005,2,중,2025-07-20 17:17,0.24,통신양호,서울특별시 중구 다산로 253 와이즈캐슬 정문앞 도로변
02-0005,2,중,2025-07-20 17:16,0.24,통신양호,서울특별시 중구 다산로 253 와이즈캐슬 정문앞 도로변
02-0005,2,중,2025-07-20 17:15,0.24,통신양호,서울특별시 중구 다산로 253 와이즈캐슬 정문앞 도로변
02-0005,2,중,2025-07-20 17:14,0.24,통신양호,서울특별시 중구 다산로 253 와이즈캐슬 정문앞 도로변
02-0005,2,중,2025-07-20 17:13,0.24,통신양호,서울특별시 중구 다산로 253 와이즈캐슬 정문앞 도로변
02-0005,2,중,2025-07-20 17:12,0.24,통신양호,서울특별시 중구 다산로 253 와이즈캐슬 정문앞 도로변
02-0005,2,중,2025-07-20 17:11,0.24,통신양호,서울특별시 중구 다산로 253 와이즈캐슬 정문앞 도로변
02-0005,2,중,2025-07-20 17:10,0.24,통신양호,서울특별시 중구 다산로 253 와이즈캐슬 정문앞 도로변
02-0005,2,중,2025-07-20 17:09,0.24,통신양호,서울특별시 중구 다산로 253 와이즈캐슬 정문앞 도로변
02-0005,2,중,2025-07-20 17:08,0.24,통신양호,서울특별시 중구 다산로 253 와이즈캐슬 정문앞 도로변
02-0005,2,중,2025-07-20 17:07,0.24,통신양호,서울특별시 중구 다산로 253 와이즈캐슬 정문앞 도로변
02-0005,2,중,2025-07-20 17:06,0.24,통신양호,서울특별시 중구 다산로 253 와이즈캐슬 정문앞 도로변
02-0005,2,중,2025-07-20 17:05,0.24,통신양호,서울특별시 중구 다산로 253 와이즈캐슬 정문앞 도로변
02-0005,2,중,2025-07-20 17:04,0.24,통신양호,서울특별시 중구 다산로 253 와이즈캐슬 정문앞 도로변
02-0005,2,중,2025-07-20 17:03,0.24,통신양호,서울특별시 중구 다산로 253 와이즈캐슬 정문앞 도로변
02-0005,2,중,2025-07-20 17:02,0.24,통신양호,서울특별시 중구 다산로 253 와이즈캐슬 정문앞 도로변
02-0005,2,중,2025-07-20 17:01,0.24,통신양호,서울특별시 중구 다산로 253 와이즈캐슬 정문앞 도로변
02-0005,2,중,2025-07-20 17:00,0.24,통신양호,서울특별시 중구 다산로 253 와이즈캐슬 정문앞 도로변
